Model,scenario,region,landType,riverBasin,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,series,run,model_run_date,script_run_date,comments
GCAM,REF,Canada,Shrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.2221703,0.1529869,0.112586833,0.075663133,0.041916967,0.011074433,0.018850993,0.023039427,0.026893057,0.030438247,0.033699527,0.032478233,0.032746963,0.033013017,0.033274853,0.033531227,0.034035613,0.034427727,0.03479883,0.03514973,0.03548116,0.035830557,0.036146843,0.03644421,0.0367235,0.036986033,0.036127813,0.03571601,0.035346483,0.035015017,0.034717833,0.034005913,0.033508933,0.033059803,0.032654013,0.032287493,0.03143173,0.030829297,0.03028278,0.02978701,0.029337367,0.029510397,0.029476077,0.029446707,0.0294217,0.029400617,0.029129797,0.028969197,0.028824107,0.028693097,0.028574847,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,SugarCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.000497948,0.000449485,0.000442723,0.000436558,0.000430937,0.000425813,0.000293183,0.000256566,0.000223182,0.000192744,0.000164994,0.000160323,0.000142473,0.000126198,0.000111361,9.78E-05,8.81E-05,7.76E-05,6.79E-05,5.91E-05,5.11E-05,5.00E-05,4.49E-05,4.02E-05,3.60E-05,3.21E-05,2.35E-05,1.90E-05,1.48E-05,1.11E-05,7.67E-06,2.38E-06,-1.01E-06,-4.10E-06,-6.92E-06,-9.49E-06,-9.77E-06,-1.14E-05,-1.29E-05,-1.42E-05,-1.54E-05,-2.11E-05,-2.32E-05,-2.52E-05,-2.70E-05,-2.86E-05,-2.63E-05,-2.67E-05,-2.70E-05,-2.74E-05,-2.77E-05,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,UnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.016475213,-0.02101715,-0.02509034,-0.02874311,-0.03201869,-0.034955947,-0.01498321,-0.010145777,-0.005580043,-0.001275809,0.002777625,-0.001531666,0.000527417,0.002495944,0.004374223,0.006163153,0.009399023,0.011296047,0.013085563,0.014772157,0.016360373,0.017215917,0.01850596,0.019721057,0.02086469,0.021940343,0.016858197,0.01673067,0.016638123,0.01657579,0.016539343,0.016420177,0.01640639,0.016410057,0.016428537,0.01645941,0.0159654,0.01592283,0.015895183,0.015880407,0.015876667,0.016270797,0.016350657,0.01643136,0.016512357,0.016593023,0.016063667,0.016039137,0.016022307,0.016012113,0.01600764,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,UnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,1.616453667,1.748758,1.819535667,1.884065333,1.942897,1.996536667,2.072106667,2.127942667,2.178847,2.225256,2.267569333,2.072484333,2.009113333,1.951337667,1.898658667,1.850632667,1.814721333,1.778120667,1.744750333,1.714328,1.686589667,1.659229,1.635300333,1.613483667,1.593592,1.575456667,1.503186667,1.464606,1.429431667,1.397363,1.368125,1.320124667,1.286816667,1.256453,1.228769667,1.203528333,1.155385,1.123807667,1.095013333,1.068763667,1.044831333,1.046767333,1.036893,1.027887667,1.019678,1.012194333,0.993461333,0.982219333,0.971967333,0.962621,0.954099667,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,UrbanLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.20E-05,-1.49E-05,-1.75E-05,-1.99E-05,-2.21E-05,-2.41E-05,-2.00E-05,-1.82E-05,-1.66E-05,-1.51E-05,-1.38E-05,-1.26E-05,-1.15E-05,-1.05E-05,-9.54E-06,-8.69E-06,-7.93E-06,-7.23E-06,-6.59E-06,-6.01E-06,-5.48E-06,-4.99E-06,-4.55E-06,-4.15E-06,-3.78E-06,-3.45E-06,-3.15E-06,-2.87E-06,-2.61E-06,-2.38E-06,-2.17E-06,-1.98E-06,-1.81E-06,-1.65E-06,-1.50E-06,-1.37E-06,-1.25E-06,-1.14E-06,-1.04E-06,-9.46E-07,-8.63E-07,-7.86E-07,-7.17E-07,-6.54E-07,-5.96E-07,-5.43E-07,-4.95E-07,-4.52E-07,-4.12E-07,-3.75E-07,-3.42E-07,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Wheat,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.894818871,0.682192152,0.529324006,0.389950679,0.262881128,0.147029252,0.108818225,0.057990014,0.011648409,-0.030602193,-0.069122972,-0.095620327,-0.121824508,-0.145715522,-0.167497299,-0.187356259,-0.193047882,-0.201182346,-0.208598844,-0.215360642,-0.22152557,-0.234731004,-0.244972505,-0.254310147,-0.262823489,-0.270584903,-0.263392893,-0.260220821,-0.257328788,-0.254692079,-0.252288,-0.242177905,-0.234838788,-0.22814765,-0.222047374,-0.216485325,-0.201545609,-0.190265089,-0.179980496,-0.170603958,-0.162054675,-0.186474007,-0.201095751,-0.21442695,-0.226580832,-0.237662146,-0.241249544,-0.24606591,-0.250457034,-0.2544607,-0.258110696,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,biomassGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,biomassTree,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Corn,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-30.53952,-26.25971333,-24.07973333,-22.18194,-20.52985,-19.09157067,-18.90536267,-18.46912467,-18.08941567,-17.75877767,-17.47097733,-15.632463,-14.45603133,-13.43192767,-12.540352,-11.76422867,-10.60081733,-9.719119667,-8.951591,-8.283377667,-7.701686667,-7.692600667,-7.545754333,-7.4179061,-7.306590867,-7.2097256,-6.761676167,-6.467037133,-6.210546467,-5.987225567,-5.792841633,-5.5316206,-5.331192533,-5.1567153,-5.0048218,-4.872587867,-4.498072333,-4.239579667,-4.0145479,-3.818644097,-3.648105377,-4.497480533,-4.967405667,-5.376489433,-5.7326247,-6.0426729,-6.355531967,-6.616555,-6.843767333,-7.041573,-7.213767,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FiberCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.000571204,0.000514669,0.000478257,0.000446557,0.000418961,0.000394938,0.00033071,0.000278696,0.000233415,0.000193996,0.000159679,0.000127162,9.91E-05,7.47E-05,5.34E-05,3.49E-05,1.98E-05,6.57E-06,-4.93E-06,-1.50E-05,-2.37E-05,-2.85E-05,-3.29E-05,-3.68E-05,-4.01E-05,-4.31E-05,-4.18E-05,-4.11E-05,-4.04E-05,-3.99E-05,-3.94E-05,-3.73E-05,-3.57E-05,-3.42E-05,-3.30E-05,-3.19E-05,-2.95E-05,-2.76E-05,-2.59E-05,-2.44E-05,-2.31E-05,-3.20E-05,-3.88E-05,-4.47E-05,-4.99E-05,-5.44E-05,-5.89E-05,-6.27E-05,-6.60E-05,-6.89E-05,-7.14E-05,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FodderGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,4.5345564,4.238223,4.165746933,4.1026502,4.047721333,3.999908,2.376988533,1.316243133,0.392810953,-0.411085583,-1.11091783,-1.6898849,-2.200643133,-2.645286967,-3.032369267,-3.369346933,-3.6738691,-3.936484567,-4.1651049,-4.364129733,-4.537388533,-4.632449067,-4.727617033,-4.810467567,-4.8825942,-4.9453811,-4.969640133,-4.997522567,-5.021795533,-5.042928,-5.0613266,-4.982062433,-4.934275867,-4.892674967,-4.856455633,-4.824925967,-4.761593467,-4.7144449,-4.673404267,-4.6376759,-4.606566067,-4.612973933,-4.611099533,-4.609463833,-4.608040433,-4.606802933,-4.5666577,-4.5404062,-4.517551867,-4.4976635,-4.480342533,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FodderHerb,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,28.70373733,24.11995667,21.74223333,19.672334,17.87037267,16.301648,11.399113,7.898876333,4.851713167,2.199010367,-0.110302133,-1.897361033,-3.501706157,-4.898375167,-6.114251,-7.172719767,-8.252415967,-9.158333067,-9.94697,-10.633546,-11.23122367,-12.043009,-12.68543467,-13.244682,-13.73154933,-14.155394,-13.747756,-13.56184867,-13.40006067,-13.25916167,-13.13652633,-13.019776,-12.92036167,-12.833788,-12.758427,-12.692823,-12.30988733,-12.04726233,-11.81862733,-11.61958967,-11.44631767,-11.65799067,-11.76329367,-11.85496767,-11.93475067,-12.00423033,-11.99262167,-11.99814733,-12.002947,-12.00714533,-12.01082007,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Forest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.2830256,-0.934563667,-1.684342,-2.354088,-2.953434,-3.490773,-2.40394,-2.593235333,-2.767105,-2.927103667,-3.074584333,-3.320940333,-3.433536333,-3.538069333,-3.635236,-3.725663333,-3.861183333,-3.935506667,-4.004953333,-4.06989,-4.130683333,-4.000003333,-3.990983333,-3.9853,-3.98244,-3.981816667,-4.162913333,-4.097683333,-4.04063,-3.99069,-3.946873333,-3.970083333,-3.90522,-3.84758,-3.796246667,-3.750486667,-3.855573333,-3.792653333,-3.73615,-3.68522,-3.639313333,-3.31936,-3.174996,-3.045533333,-2.929212,-2.824495667,-2.798205667,-2.650791,-2.517881667,-2.397820333,-2.289147667,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Grassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-66.2618,-64.64113333,-63.5833,-62.843,-62.28786667,-61.8464,-53.49006667,-45.98586667,-39.21353333,-33.2618,-28.10606333,-23.80392667,-20.05824333,-16.85365,-14.11149667,-11.76285,-9.81673,-8.113453333,-6.648546667,-5.386773333,-4.298506667,-3.211032,-2.340543333,-1.586959,-0.934068667,-0.368027,-0.048578933,0.3102275,0.621632,0.892019333,1.126887667,1.269664,1.422974667,1.556225,1.672073333,1.772811333,1.730641,1.755897,1.777831,1.796894,1.813463667,2.058294333,2.161291,2.250952,2.328997,2.396936667,2.393636667,2.420605,2.444075333,2.464502333,2.482285667,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,MiscCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.185452007,-0.266508,-0.3328776,-0.390655467,-0.440954067,-0.484742133,-0.424511633,-0.376993833,-0.3356265,-0.299615067,-0.268265067,-0.215221307,-0.170514043,-0.131594027,-0.097711918,-0.068215987,-0.042214238,-0.019562283,0.000157117,0.017324047,0.032268647,-0.051316679,-0.119093891,-0.178096893,-0.22946253,-0.274178703,-0.296383303,-0.31671453,-0.33441364,-0.349822,-0.3632354,-0.360857567,-0.359477433,-0.358275867,-0.357229767,-0.356319003,-0.35109096,-0.346776173,-0.34302026,-0.33975029,-0.336903747,-0.327195,-0.31903201,-0.311926047,-0.305740087,-0.300354963,-0.291752523,-0.284575683,-0.278327537,-0.272888513,-0.26815349,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OilCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,2.373857493,2.407977073,2.46253546,2.5100328,2.55137432,2.587374973,1.605165247,0.84333304,0.18011609,-0.397245464,-0.899872644,-0.866786888,-0.881253388,-0.893847497,-0.904812407,-0.914359087,-0.917806303,-0.921264263,-0.924272287,-0.926889993,-0.929169769,-0.894547804,-0.867782263,-0.844484208,-0.824201657,-0.806543426,-0.756209931,-0.715608036,-0.680267702,-0.649496701,-0.622710444,-0.580853123,-0.546115621,-0.51587111,-0.489546633,-0.466628056,-0.429507723,-0.39877845,-0.372026369,-0.348737653,-0.328463645,-0.371427753,-0.403271323,-0.430992041,-0.455126456,-0.476132045,-0.478320575,-0.481709525,-0.484661181,-0.487227701,-0.489465992,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OtherArableLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,118.5532333,119.1886667,119.4369,119.6532333,119.8413333,120.0052333,101.7621,89.67016667,79.14353333,69.9798,62.00186667,54.77596667,48.543,43.11706667,38.39366667,34.28161,30.55151,27.33525667,24.53535333,22.0979,19.97596333,18.30568667,16.81515,15.51755333,14.38796333,13.40456333,12.27816333,11.35328333,10.54812,9.8472,9.236993333,8.604786667,8.07521,7.6142,7.212846667,6.863486667,6.377873333,5.992543333,5.657116667,5.365066667,5.110856667,5.17143,5.166076667,5.16142,5.15735,5.153793333,5.05769,4.993193333,4.937056667,4.88818,4.84561,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OtherGrain,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,21.89869,17.11170267,13.40670467,10.18134553,7.373453267,4.9290626,4.340338567,3.6600377,3.067797333,2.5522233,2.1033947,1.6865585,1.326414833,1.012896133,0.739959733,0.502354123,0.300318773,0.123985987,-0.029520773,-0.16315548,-0.27949383,-0.506858697,-0.69098579,-0.851280723,-0.990822569,-1.112302679,-1.145222855,-1.18174397,-1.21353397,-1.241210777,-1.265300997,-1.22509849,-1.196707453,-1.171992507,-1.150475883,-1.131747027,-1.093667777,-1.06299754,-1.036294307,-1.013051233,-0.992817797,-1.07631128,-1.137813343,-1.191349867,-1.23795771,-1.278534803,-1.312747883,-1.342659083,-1.36869997,-1.39136723,-1.411101193,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Pasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.043623433,-1.002789333,-1.803376667,-2.482630333,-3.065120667,-3.568018667,-3.308844,-3.034863333,-2.777984,-2.550335333,-2.354432667,-2.18845,-2.048926,-1.932010667,-1.834085,-1.751944333,-1.684833333,-1.628436333,-1.580835667,-1.540506,-1.506211667,-1.466039667,-1.430762667,-1.400098333,-1.373584667,-1.350715667,-1.328715667,-1.309579333,-1.293002333,-1.278673,-1.266290667,-1.240378333,-1.216845667,-1.196008,-1.177821333,-1.162062,-1.143967,-1.128031667,-1.114146,-1.102123,-1.091742667,-1.085967667,-1.081234,-1.077255667,-1.073864,-1.070938,-1.061155333,-1.052139,-1.044094333,-1.037047,-1.030927333,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedGrassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-5.971606667,-5.825526667,-5.730193333,-5.66346,-5.613446667,-5.573663333,-4.898373333,-4.25458,-3.672533333,-3.160721667,-2.717337333,-2.336235,-2.009883333,-1.730780333,-1.492054667,-1.287674667,-1.112463,-0.962034333,-0.832681667,-0.721288333,-0.625232667,-0.542296333,-0.470609333,-0.408584,-0.3548743,-0.308327433,-0.267963667,-0.2329415,-0.202539333,-0.176137133,-0.153199933,-0.133267567,-0.115941467,-0.100877333,-0.0877778,-0.076384733,-0.0664741,-0.0578523,-0.050351033,-0.043824,-0.038144333,-0.033201447,-0.028899823,-0.02515601,-0.021897517,-0.019061387,-0.016592767,-0.014444027,-0.012573623,-0.01094555,-0.00952831,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedShrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.148946967,-0.1412147,-0.134417433,-0.128438567,-0.1231747,-0.118537467,-0.105314733,-0.093676733,-0.0834251,-0.0743875,-0.066413233,-0.059370667,-0.0531454,-0.0476366,-0.042757367,-0.0384307,-0.03459005,-0.03117675,-0.028139723,-0.025434237,-0.02302102,-0.02086579,-0.018938443,-0.01721258,-0.015665063,-0.014275543,-0.013026163,-0.01190123,-0.01088692,-0.00997106,-0.009142943,-0.00839311,-0.007713237,-0.007095917,-0.00653466,-0.006023673,-0.005557823,-0.005132637,-0.004744007,-0.004388377,-0.004062557,-0.003763687,-0.003489248,-0.00323697,-0.003004811,-0.002790957,-0.002593771,-0.002411787,-0.002243685,-0.002088273,-0.001944481,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedUnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-2.205566,-1.981800333,-1.813522333,-1.662199,-1.525799,-1.402555,-1.334905,-1.239766,-1.152994333,-1.073677,-1.001007333,-0.934285,-0.872894,-0.816302667,-0.764030667,-0.715663667,-0.670838667,-0.629225667,-0.590538667,-0.554524667,-0.520952667,-0.489624667,-0.460357333,-0.432985667,-0.407366667,-0.383364667,-0.360864167,-0.3397559,-0.319941233,-0.301330333,-0.283842167,-0.267400833,-0.251937767,-0.237390267,-0.223698933,-0.2108106,-0.198674667,-0.187244933,-0.1764785,-0.1663354,-0.156777867,-0.147771067,-0.139282733,-0.131282067,-0.123740833,-0.1166319,-0.1099307,-0.103613033,-0.097657267,-0.0920425,-0.086748933,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedUnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-4.980543333,-4.73286,-4.47535,-4.233973333,-4.018593333,-3.831336667,-3.343765333,-2.889670667,-2.484801,-2.132056667,-1.828493333,-1.568882333,-1.347448667,-1.158685,-0.997659667,-0.860115667,-0.742426667,-0.641549333,-0.554931667,-0.480428667,-0.416251,-0.360890933,-0.313075767,-0.271733,-0.2359522,-0.2049597,-0.178095133,-0.1547942,-0.134573267,-0.117017267,-0.101769067,-0.088520667,-0.0770066,-0.066997333,-0.058294133,-0.050725767,-0.044142633,-0.038416033,-0.033434097,-0.02909929,-0.025327427,-0.0220451,-0.01918862,-0.01670262,-0.014538993,-0.012655793,-0.011016683,-0.009589983,-0.008348083,-0.007267113,-0.006326137,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Rapeseed,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.328050607,-1.415911053,-1.478919127,-1.533766447,-1.581517667,-1.62308872,-1.451699187,-1.3234232,-1.211752227,-1.11454178,-1.029911777,-0.913956267,-0.817274113,-0.733107943,-0.659838227,-0.59605139,-0.538088206,-0.487873518,-0.444159731,-0.406104347,-0.372974976,-0.345526632,-0.32149117,-0.300567139,-0.282351689,-0.266494103,-0.2508209,-0.237365418,-0.225651217,-0.215453777,-0.206576161,-0.200446686,-0.194949821,-0.190164033,-0.185998105,-0.182371255,-0.173525898,-0.166399519,-0.160195156,-0.15479405,-0.150092063,-0.164578689,-0.17531661,-0.184664806,-0.192802324,-0.199886999,-0.203877058,-0.207570546,-0.210785931,-0.213584606,-0.216021626,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,RootTuber,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.036679302,0.030071118,0.026364279,0.02313729,0.020328037,0.017882429,0.011234135,0.006778985,0.002900533,-0.000475848,-0.003415159,-0.005913017,-0.008105564,-0.010014291,-0.011675924,-0.01312245,-0.014015412,-0.014901385,-0.01567269,-0.016344156,-0.01692867,-0.017489102,-0.017961185,-0.018372185,-0.018729953,-0.019041425,-0.018665115,-0.018528422,-0.018409424,-0.018305848,-0.018215648,-0.017642317,-0.017289147,-0.016981668,-0.016713968,-0.016480948,-0.016024158,-0.015702045,-0.015421648,-0.01517751,-0.01496499,-0.014361461,-0.013958952,-0.013608527,-0.013303477,-0.013037889,-0.012658772,-0.012372492,-0.012123234,-0.011906292,-0.011717394,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Shrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.652742667,-1.566939,-1.491519333,-1.425174667,-1.366768333,-1.315310333,-0.918558667,-0.686099333,-0.482357333,-0.303687633,-0.146926633,-0.046402767,0.059209333,0.152161533,0.234032333,0.306198567,0.350601167,0.398907667,0.441701333,0.479644,0.513329667,0.585013,0.628734333,0.667337,0.701448,0.731621,0.709756667,0.713584667,0.71731,0.720914333,0.724394,0.710369,0.706497,0.703406,0.700978667,0.699112333,0.660894667,0.644893333,0.631165333,0.619402667,0.609341333,0.666174667,0.685476,0.702427,0.717321,0.730414667,0.724196,0.727122,0.729773,0.732178333,0.734363667,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Soybean,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-21.260668,-21.66048867,-21.954724,-22.21086267,-22.433862,-22.627946,-21.76961967,-21.168081,-20.64441867,-20.188586,-19.79173167,-19.47304333,-19.19211067,-18.94757333,-18.73463533,-18.549278,-17.88490367,-17.37293067,-16.92720333,-16.53922233,-16.20140867,-15.89379367,-15.631066,-15.40231953,-15.20321,-15.02985367,-14.5058265,-14.098117,-13.7432174,-13.43425893,-13.16526603,-12.68096819,-12.29175812,-11.9529608,-11.65801157,-11.40124333,-10.6496203,-10.0638648,-9.553985467,-9.110106133,-8.72363833,-8.634504633,-8.515542677,-8.411994067,-8.3218234,-8.2433681,-7.847915167,-7.546605733,-7.284344833,-7.056006833,-6.857224,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,SugarCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.222837487,0.160193733,0.13553144,0.114061053,0.09537044,0.079099167,0.089419513,0.090301787,0.091069843,0.09173835,0.09232047,0.096968263,0.099644233,0.101973777,0.104001847,0.1057672,0.109417843,0.111897243,0.114055847,0.115935123,0.117570897,0.035544227,-0.008262535,-0.046398477,-0.079597797,-0.108499527,-0.12698367,-0.145283453,-0.16121391,-0.17508216,-0.187155283,-0.198605587,-0.208262597,-0.216669897,-0.223988197,-0.230359983,-0.234817037,-0.23905739,-0.24274899,-0.24596286,-0.248760307,-0.217347423,-0.201197847,-0.18713838,-0.174899487,-0.164244483,-0.15254998,-0.143170903,-0.135006117,-0.127898137,-0.12171016,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Tundra,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.026284133,-0.048030767,-0.065384,-0.080532467,-0.0937607,-0.105314367,-0.092219233,-0.080793167,-0.070820933,-0.062115167,-0.054513433,-0.0478731,-0.042071333,-0.036999967,-0.032565317,-0.028686167,-0.025291347,-0.022319037,-0.019715263,-0.017433203,-0.0154319,-0.01367575,-0.01213377,-0.010778827,-0.009587417,-0.008538933,-0.00761552,-0.00680152,-0.006083293,-0.00544896,-0.004888143,-0.004391823,-0.003952043,-0.003561936,-0.003215458,-0.002907337,-0.002632964,-0.002388313,-0.002169856,-0.001974507,-0.001799567,-0.001642663,-0.001501716,-0.001374912,-0.001260648,-0.001157519,-0.00106429,-0.000979876,-0.00090332,-0.000833778,-0.00077051,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-12.48228667,-11.69945333,-10.97847667,-10.31261,-9.696023333,-9.123693333,-8.591293333,-8.094936667,-7.63136,-7.197666667,-6.79129,-6.409993333,-6.05176,-5.71483,-5.397663333,-5.09883,-4.817083333,-4.55125,-4.30034,-4.063363333,-3.839476667,-3.627913667,-3.427926333,-3.238847333,-3.060060667,-2.890979667,-2.731069,-2.579826333,-2.436778667,-2.301486,-2.173526667,-2.052512,-1.938068,-1.82985,-1.727528,-1.630786667,-1.539329,-1.45288,-1.371172,-1.293952,-1.220981667,-1.152037333,-1.086902667,-1.025372333,-0.967255667,-0.912369333,-0.860537333,-0.811594667,-0.765391,-0.721768667,-0.680592,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-55.2651,-52.51656667,-49.6595,-46.98063333,-44.5907,-42.51316667,-21.76823,-11.11784667,-1.740867333,6.42213,13.48556,16.63878333,20.82281667,24.4189,27.51151333,30.17380667,30.89225333,32.30102333,33.51403,34.55994667,35.46297333,38.1392,39.501,40.68313333,41.71016667,42.60226667,40.38173333,39.97143333,39.61356667,39.30153333,39.02983333,37.6563,37.03846667,36.50067667,36.03222333,35.62434333,33.24456667,32.20257333,31.29544,30.50567667,29.81814,32.25951667,32.83870333,33.34290667,33.78180667,34.16387333,33.41858667,33.31801,33.23048667,33.15425667,33.08792667,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UrbanLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.55254,-1.566506333,-1.574474,-1.581411333,-1.587446667,-1.592704667,-1.314434,-1.144282333,-0.996152667,-0.867203333,-0.754944667,-0.657217,-0.572139333,-0.498076333,-0.433601667,-0.377472333,-0.328608133,-0.286070033,-0.249038533,-0.216800467,-0.1887358,-0.164304067,-0.1430352,-0.124519267,-0.108400233,-0.0943679,-0.082152033,-0.0715176,-0.062259633,-0.0542003,-0.047184133,-0.0410762,-0.035758763,-0.031129817,-0.027100077,-0.023591993,-0.020538027,-0.0178794,-0.01556489,-0.013550057,-0.011795997,-0.010269013,-0.0089397,-0.007782463,-0.00677501,-0.00589798,-0.005134507,-0.00446985,-0.003891213,-0.003387509,-0.002948997,87,SG17_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
